timestamp,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint0_vel,joint1_vel,joint2_vel,joint3_vel,joint4_vel,joint5_vel,joint6_vel,joint0_cmd,joint1_cmd,joint2_cmd,joint3_cmd,joint4_cmd,joint5_cmd,joint6_cmd,ee_00,ee_01,ee_02,ee_03,ee_10,ee_11,ee_12,ee_13,ee_20,ee_21,ee_22,ee_23,ee_30,ee_31,ee_32,ee_33
5.849028,-0.114559,-0.734332,0.233342,-2.452468,-0.141644,2.266337,-0.074999,0.157055,0.064912,-0.187384,0.084981,0.060458,-0.189625,-1.083479,-0.028881,-0.678325,0.142389,-2.375312,-0.103973,2.105617,-0.523391,0.492276,0.865299,0.094352,0.000000,0.694937,-0.455980,0.555990,0.000000,0.524130,-0.208136,-0.825813,0.000000,0.427264,0.038413,0.509742,1.000000
5.889995,-0.108327,-0.731091,0.225923,-2.448426,-0.139133,2.257277,-0.121248,0.147549,0.089913,-0.175904,0.109121,0.062958,-0.236366,-1.155271,-0.022163,-0.676796,0.132772,-2.369203,-0.099711,2.093420,-0.566127,0.461616,0.884177,0.071574,0.000000,0.720378,-0.420733,0.551380,0.000000,0.517641,-0.202969,-0.831175,0.000000,0.426927,0.037844,0.509446,1.000000
5.930982,-0.102181,-0.727229,0.219114,-2.443178,-0.136539,2.246152,-0.168550,0.149232,0.095826,-0.161069,0.138881,0.071280,-0.284614,-1.143459,-0.011301,-0.685115,0.120140,-2.379050,-0.092997,2.104840,-0.607512,0.428968,0.902042,0.047829,0.000000,0.745664,-0.383493,0.544884,0.000000,0.509861,-0.198077,-0.837142,0.000000,0.426543,0.037490,0.509167,1.000000
5.971979,-0.095649,-0.723364,0.212430,-2.437466,-0.133652,2.233903,-0.216891,0.166245,0.096358,-0.169348,0.145409,0.076892,-0.304283,-1.230664,-0.004632,-0.692622,0.110964,-2.387560,-0.090801,2.113538,-0.639000,0.393975,0.918795,0.024092,0.000000,0.770243,-0.344352,0.536776,0.000000,0.501492,-0.192924,-0.843378,0.000000,0.426030,0.037367,0.508929,1.000000
6.011995,-0.088796,-0.719995,0.205413,-2.431782,-0.130734,2.221342,-0.264532,0.170085,0.077797,-0.184047,0.140482,0.070723,-0.307147,-1.166451,-0.004395,-0.694004,0.109513,-2.386943,-0.085848,2.108339,-0.647972,0.358159,0.933649,0.001763,0.000000,0.792768,-0.305112,0.527642,0.000000,0.493180,-0.187586,-0.849462,0.000000,0.425365,0.037234,0.508837,1.000000
6.052031,-0.081812,-0.717541,0.197631,-2.426612,-0.127515,2.209388,-0.312305,0.169119,0.051537,-0.203280,0.125003,0.077646,-0.306221,-1.157532,-0.000869,-0.693418,0.102732,-2.381392,-0.072360,2.091600,-0.670422,0.321358,0.946762,-0.018762,0.000000,0.812982,-0.265682,0.518126,0.000000,0.485567,-0.181760,-0.855095,0.000000,0.424560,0.036873,0.508960,1.000000
6.092977,-0.074828,-0.715776,0.189114,-2.422254,-0.123782,2.198092,-0.360941,0.164645,0.039769,-0.208769,0.096651,0.103047,-0.257877,-1.152022,0.006338,-0.690159,0.090801,-2.372422,-0.055751,2.075378,-0.710410,0.283262,0.958286,-0.037830,0.000000,0.831294,-0.225672,0.507941,0.000000,0.478225,-0.175332,-0.860558,0.000000,0.423634,0.036243,0.509034,1.000000
6.132982,-0.068124,-0.714147,0.180485,-2.418824,-0.119305,2.188417,-0.407732,0.169766,0.039746,-0.224680,0.076522,0.131521,-0.228657,-1.138087,0.009305,-0.688204,0.086317,-2.369625,-0.050639,2.071055,-0.734913,0.245906,0.967775,-0.054067,0.000000,0.846919,-0.187399,0.497584,0.000000,0.471426,-0.168153,-0.865726,0.000000,0.422807,0.035565,0.508887,1.000000
6.173027,-0.061225,-0.712240,0.171599,-2.415750,-0.113910,2.179510,-0.453824,0.173140,0.048078,-0.217657,0.073532,0.147977,-0.217266,-1.160472,0.009549,-0.684396,0.084643,-2.364370,-0.046098,2.063047,-0.749492,0.208287,0.975691,-0.068007,0.000000,0.860652,-0.149810,0.486637,0.000000,0.464628,-0.159893,-0.870950,0.000000,0.422084,0.034994,0.508524,1.000000
6.213972,-0.054202,-0.709891,0.162662,-2.412425,-0.107872,2.170225,-0.499863,0.164682,0.060234,-0.212854,0.087715,0.149775,-0.239362,-1.100550,0.008411,-0.685503,0.085537,-2.363619,-0.044639,2.057803,-0.755376,0.169960,0.982146,-0.080515,0.000000,0.872947,-0.112146,0.474729,0.000000,0.457232,-0.150973,-0.876439,0.000000,0.421398,0.034546,0.508025,1.000000
6.253993,-0.047778,-0.707556,0.154381,-2.408412,-0.101764,2.160253,-0.543102,0.157434,0.058583,-0.202733,0.109311,0.152153,-0.255727,-1.051120,0.004551,-0.682064,0.090522,-2.358668,-0.048243,2.049890,-0.756631,0.133582,0.986824,-0.091191,0.000000,0.883106,-0.076773,0.462830,0.000000,0.449739,-0.142360,-0.881742,0.000000,0.420690,0.034176,0.507767,1.000000
6.294977,-0.041678,-0.705281,0.146337,-2.403163,-0.095623,2.148377,-0.585005,0.141410,0.050598,-0.188316,0.136027,0.146094,-0.319817,-0.979553,0.000083,-0.674017,0.097041,-2.347646,-0.054420,2.032804,-0.760469,0.098146,0.990057,-0.100676,0.000000,0.891816,-0.042611,0.450366,0.000000,0.441606,-0.133989,-0.887148,0.000000,0.419832,0.033790,0.507892,1.000000
6.335977,-0.036242,-0.702770,0.139137,-2.397075,-0.090219,2.134612,-0.623607,0.119980,0.066437,-0.172379,0.156328,0.124561,-0.366432,-0.895991,-0.001706,-0.666369,0.101705,-2.335443,-0.061521,2.009895,-0.774154,0.065201,0.991859,-0.109297,0.000000,0.899369,-0.010963,0.437032,0.000000,0.432284,-0.126796,-0.892778,0.000000,0.418828,0.033389,0.508060,1.000000
6.376940,-0.031854,-0.699316,0.133314,-2.390082,-0.086177,2.118610,-0.658100,0.090014,0.097464,-0.123518,0.175227,0.076969,-0.401519,-0.772068,-0.003798,-0.658122,0.103189,-2.322218,-0.065904,1.990880,-0.786005,0.035381,0.992408,-0.117708,0.000000,0.906404,0.017740,0.422016,0.000000,0.420908,-0.121625,-0.898912,0.000000,0.417754,0.032943,0.507961,1.000000
6.416995,-0.028507,-0.695061,0.129009,-2.382427,-0.083545,2.101512,-0.687083,0.073488,0.113625,-0.091049,0.199720,0.050942,-0.441395,-0.658636,-0.006169,-0.651715,0.103976,-2.309499,-0.067060,1.969103,-0.790498,0.009849,0.992050,-0.125384,0.000000,0.912735,0.042295,0.406334,0.000000,0.408415,-0.118447,-0.905079,0.000000,0.416717,0.032540,0.507716,1.000000
6.457003,-0.025948,-0.690105,0.125796,-2.373418,-0.081779,2.083159,-0.710690,0.053504,0.129035,-0.065022,0.238962,0.040332,-0.469000,-0.528476,-0.006486,-0.646204,0.099867,-2.297950,-0.060363,1.949359,-0.796447,-0.011226,0.991217,-0.131697,0.000000,0.918461,0.062292,0.390551,0.000000,0.395332,-0.116577,-0.911110,0.000000,0.415746,0.032196,0.507731,1.000000
6.497934,-0.023865,-0.685151,0.123306,-2.363246,-0.080165,2.063475,-0.729970,0.049088,0.118504,-0.053389,0.246232,0.039850,-0.479890,-0.417235,-0.004332,-0.643568,0.093756,-2.290662,-0.048223,1.930837,-0.805229,-0.028574,0.990238,-0.136358,0.000000,0.923705,0.078292,0.374994,0.000000,0.382016,-0.115241,-0.916942,0.000000,0.414664,0.031962,0.508179,1.000000
6.538929,-0.021992,-0.680249,0.120875,-2.352827,-0.077934,2.043825,-0.745007,0.042120,0.115343,-0.065655,0.269085,0.067078,-0.469813,-0.326640,-0.002552,-0.634999,0.087157,-2.281304,-0.041458,1.920394,-0.820544,-0.041954,0.989481,-0.138380,0.000000,0.928529,0.089747,0.360222,0.000000,0.368859,-0.113379,-0.922544,0.000000,0.413567,0.031777,0.508794,1.000000
6.578941,-0.020261,-0.675897,0.118098,-2.341906,-0.074822,2.025600,-0.756419,0.037876,0.104680,-0.070015,0.273258,0.086620,-0.447765,-0.254351,0.000477,-0.631226,0.084466,-2.274554,-0.042317,1.912255,-0.840326,-0.051534,0.989129,-0.137656,0.000000,0.932358,0.097041,0.348241,0.000000,0.357821,-0.110401,-0.927241,0.000000,0.412627,0.031605,0.510138,1.000000
6.618944,-0.018553,-0.671599,0.114914,-2.331571,-0.071554,2.008838,-0.765308,0.042594,0.108384,-0.081491,0.257665,0.076254,-0.391875,-0.198619,0.000579,-0.627842,0.086912,-2.273831,-0.055827,1.918456,-0.856395,-0.058561,0.989047,-0.135417,0.000000,0.935820,0.101617,0.337483,0.000000,0.347554,-0.106965,-0.931539,0.000000,0.411824,0.031306,0.511426,1.000000
6.658969,-0.017040,-0.667612,0.111834,-2.321839,-0.068758,1.994456,-0.772534,0.035210,0.090665,-0.072990,0.233325,0.060442,-0.332702,-0.163725,-0.000665,-0.630707,0.091504,-2.277805,-0.065312,1.924374,-0.857500,-0.064043,0.989036,-0.132993,0.000000,0.938514,0.104992,0.328859,0.000000,0.339223,-0.103757,-0.934966,0.000000,0.411273,0.030964,0.512893,1.000000
6.699978,-0.015643,-0.664169,0.109259,-2.313219,-0.067240,1.982773,-0.778967,0.031292,0.085587,-0.055154,0.187585,0.026690,-0.248727,-0.154372,-0.001607,-0.632181,0.095585,-2.281653,-0.074737,1.933661,-0.859265,-0.069213,0.988846,-0.131808,0.000000,0.940382,0.108773,0.322229,0.000000,0.332978,-0.101650,-0.937439,0.000000,0.410935,0.030642,0.514406,1.000000
6.740968,-0.014306,-0.660788,0.107555,-2.306707,-0.066976,1.974157,-0.785232,0.033037,0.077354,-0.034578,0.134606,0.001827,-0.186233,-0.157918,-0.002388,-0.635013,0.100590,-2.287338,-0.081646,1.946262,-0.856302,-0.075091,0.988357,-0.132260,0.000000,0.941741,0.113895,0.316437,0.000000,0.327823,-0.100795,-0.939347,0.000000,0.410843,0.030485,0.515274,1.000000
6.781943,-0.012957,-0.657692,0.106638,-2.302103,-0.067702,1.968042,-0.792195,0.029878,0.071080,-0.018721,0.094262,-0.034425,-0.111893,-0.176624,-0.000380,-0.644356,0.102425,-2.301740,-0.087724,1.972067,-0.859734,-0.082423,0.987492,-0.134342,0.000000,0.942585,0.121017,0.311238,0.000000,0.323608,-0.100977,-0.940788,0.000000,0.410892,0.030516,0.515607,1.000000
6.822957,-0.011493,-0.655057,0.106180,-2.299351,-0.069665,1.964783,-0.800663,0.040635,0.054583,-0.011788,0.046114,-0.051480,-0.050115,-0.219888,0.005709,-0.660719,0.100736,-2.326030,-0.096210,2.012967,-0.860309,-0.091794,0.986108,-0.138371,0.000000,0.942644,0.130834,0.307058,0.000000,0.320902,-0.102251,-0.941577,0.000000,0.411127,0.030612,0.515573,1.000000
6.863951,-0.009709,-0.653417,0.105645,-2.298727,-0.072380,1.964325,-0.810571,0.046777,0.026975,-0.014718,-0.006200,-0.074740,0.009562,-0.250934,0.017325,-0.695799,0.099436,-2.382213,-0.129572,2.104945,-0.841389,-0.102834,0.984271,-0.143587,0.000000,0.941860,0.142770,0.304132,0.000000,0.319854,-0.103966,-0.941745,0.000000,0.411413,0.030690,0.515237,1.000000
6.903985,-0.007686,-0.653265,0.105160,-2.300256,-0.075771,1.967687,-0.821035,0.051982,-0.017212,-0.007023,-0.060970,-0.104119,0.142049,-0.264439,0.019826,-0.707891,0.102497,-2.407506,-0.148982,2.151196,-0.818810,-0.114629,0.982032,-0.149846,0.000000,0.939811,0.156077,0.303936,0.000000,0.321868,-0.105989,-0.940833,0.000000,0.411827,0.030823,0.514934,1.000000
6.944957,-0.005642,-0.654937,0.104913,-2.304701,-0.080582,1.975854,-0.831646,0.050445,-0.056409,-0.000406,-0.138740,-0.127870,0.247764,-0.237922,0.020236,-0.711334,0.104541,-2.417839,-0.153907,2.170728,-0.809106,-0.126757,0.979260,-0.157999,0.000000,0.936297,0.170712,0.306897,0.000000,0.327510,-0.109035,-0.938535,0.000000,0.412395,0.030898,0.514554,1.000000
6.984961,-0.003754,-0.658078,0.104898,-2.311656,-0.086264,1.987743,-0.841220,0.045540,-0.096416,0.001060,-0.199677,-0.138485,0.333347,-0.220842,0.023679,-0.717645,0.098790,-2.429372,-0.140095,2.189102,-0.816034,-0.137908,0.976230,-0.167145,0.000000,0.931795,0.185087,0.312219,0.000000,0.335740,-0.112689,-0.935190,0.000000,0.413032,0.030921,0.514004,1.000000
7.025951,-0.001682,-0.662359,0.104668,-2.320957,-0.092110,2.003709,-0.849264,0.054501,-0.112584,-0.013166,-0.239088,-0.136303,0.419222,-0.169137,0.027961,-0.725616,0.089651,-2.446161,-0.127460,2.219836,-0.825922,-0.147594,0.973218,-0.176191,0.000000,0.926298,0.198459,0.320262,0.000000,0.346658,-0.115939,-0.930799,0.000000,0.413854,0.030980,0.513288,1.000000
7.065975,0.000630,-0.667596,0.103885,-2.331386,-0.097073,2.022475,-0.854716,0.057920,-0.144481,-0.024371,-0.285246,-0.116016,0.508896,-0.099754,0.039229,-0.745009,0.074546,-2.476457,-0.102874,2.272242,-0.846359,-0.154488,0.970784,-0.183554,0.000000,0.920108,0.209043,0.331184,0.000000,0.359886,-0.117728,-0.925539,0.000000,0.414797,0.031126,0.512786,1.000000
7.106035,0.003275,-0.673460,0.102335,-2.343800,-0.100520,2.043896,-0.857515,0.071735,-0.153060,-0.044376,-0.334816,-0.068645,0.560891,-0.041213,0.042640,-0.756307,0.068964,-2.500069,-0.090666,2.315831,-0.842595,-0.158602,0.969213,-0.188289,0.000000,0.913721,0.216338,0.343938,0.000000,0.374090,-0.117496,-0.919919,0.000000,0.415774,0.031353,0.511869,1.000000
7.146952,0.006242,-0.680176,0.099945,-2.357915,-0.102020,2.068929,-0.858262,0.073098,-0.170185,-0.062511,-0.356617,-0.005434,0.634586,-0.002754,0.046006,-0.769001,0.069340,-2.521894,-0.093330,2.354438,-0.833510,-0.160312,0.968565,-0.190163,0.000000,0.906514,0.220697,0.359869,0.000000,0.390533,-0.114697,-0.913416,0.000000,0.416909,0.031729,0.510933,1.000000
7.187968,0.009227,-0.687470,0.097450,-2.373427,-0.102151,2.096606,-0.857560,0.072634,-0.183371,-0.057149,-0.388236,0.006467,0.682719,0.030301,0.050837,-0.787157,0.066195,-2.553820,-0.101195,2.411152,-0.828012,-0.160521,0.968517,-0.190232,0.000000,0.898578,0.223139,0.377818,0.000000,0.408380,-0.110292,-0.906125,0.000000,0.418104,0.032324,0.509894,1.000000
7.228951,0.012290,-0.695619,0.095168,-2.389952,-0.101533,2.127064,-0.855756,0.075347,-0.204205,-0.052814,-0.415142,0.017982,0.776538,0.053345,0.055742,-0.800990,0.059540,-2.579305,-0.102557,2.457461,-0.833436,-0.159796,0.968796,-0.189420,0.000000,0.889348,0.224561,0.398264,0.000000,0.428381,-0.104821,-0.897498,0.000000,0.419350,0.033225,0.509129,1.000000
7.269001,0.015435,-0.704058,0.092871,-2.407588,-0.100820,2.158773,-0.853876,0.080577,-0.216039,-0.065602,-0.445116,0.016387,0.830992,0.044841,0.063174,-0.809773,0.048009,-2.596353,-0.084409,2.489534,-0.854315,-0.159125,0.969108,-0.188386,0.000000,0.879475,0.225843,0.418926,0.000000,0.448539,-0.099021,-0.888261,0.000000,0.420495,0.034176,0.508125,1.000000
7.309924,0.018971,-0.713070,0.089880,-2.426446,-0.099977,2.193415,-0.852595,0.089372,-0.212699,-0.078979,-0.474619,0.028854,0.851289,0.013057,0.076003,-0.820770,0.028708,-2.621405,-0.045658,2.535477,-0.886464,-0.158802,0.969414,-0.187080,0.000000,0.868024,0.227372,0.441380,0.000000,0.470426,-0.092300,-0.877599,0.000000,0.421712,0.035079,0.507240,1.000000
7.349946,0.022915,-0.722148,0.086015,-2.445357,-0.098334,2.229467,-0.852538,0.103349,-0.223483,-0.110181,-0.483499,0.056594,0.889728,-0.010146,0.095761,-0.830661,0.005239,-2.643869,0.003637,2.579837,-0.930196,-0.159136,0.969765,-0.184965,0.000000,0.855263,0.229003,0.464826,0.000000,0.493139,-0.084225,-0.865864,0.000000,0.422972,0.035926,0.506668,1.000000
7.390947,0.027915,-0.731327,0.080703,-2.465727,-0.094916,2.267739,-0.854834,0.134009,-0.228483,-0.147784,-0.495559,0.104054,0.943587,-0.083404,0.115599,-0.840644,-0.017360,-2.670004,0.039878,2.630049,-0.966193,-0.161240,0.970112,-0.181290,0.000000,0.841229,0.231155,0.488755,0.000000,0.516063,-0.073701,-0.853374,0.000000,0.424182,0.036803,0.505771,1.000000
7.430970,0.033992,-0.740162,0.074037,-2.486129,-0.089139,2.306540,-0.859831,0.169515,-0.220124,-0.186619,-0.505580,0.178805,0.980309,-0.150422,0.129680,-0.846311,-0.029969,-2.685031,0.060488,2.661530,-0.983428,-0.165211,0.970450,-0.175820,0.000000,0.826252,0.233531,0.512594,0.000000,0.538516,-0.060587,-0.840434,0.000000,0.425326,0.037774,0.504877,1.000000
7.470995,0.041216,-0.749190,0.066292,-2.506694,-0.080448,2.346677,-0.867361,0.188397,-0.220446,-0.200528,-0.506283,0.244504,0.990265,-0.204457,0.145805,-0.853833,-0.042229,-2.716117,0.060236,2.735078,-0.992653,-0.170775,0.970802,-0.168402,0.000000,0.809688,0.235663,0.537447,0.000000,0.561452,-0.044572,-0.826308,0.000000,0.426378,0.039003,0.504293,1.000000
7.511959,0.049493,-0.757920,0.057413,-2.527484,-0.069349,2.389208,-0.876890,0.203454,-0.206182,-0.221047,-0.510111,0.289184,1.030550,-0.245432,0.155804,-0.856444,-0.049464,-2.726095,0.066276,2.758430,-1.001788,-0.177266,0.971162,-0.159382,0.000000,0.791254,0.236939,0.563700,0.000000,0.585219,-0.026187,-0.810452,0.000000,0.427534,0.040345,0.504003,1.000000
7.552954,0.058367,-0.765953,0.048226,-2.547530,-0.056520,2.432887,-0.887321,0.217627,-0.192645,-0.221182,-0.490194,0.317185,1.061781,-0.256087,0.163532,-0.855162,-0.055305,-2.722064,0.089111,2.750086,-1.011523,-0.183867,0.971515,-0.149440,0.000000,0.771363,0.236843,0.590665,0.000000,0.609245,-0.006669,-0.792954,0.000000,0.428791,0.041820,0.504186,1.000000
7.593942,0.067514,-0.773141,0.039314,-2.567012,-0.043011,2.476465,-0.897931,0.221065,-0.152261,-0.213402,-0.453633,0.332899,1.065567,-0.247432,0.176516,-0.850438,-0.068706,-2.706012,0.132183,2.715041,-1.030032,-0.190296,0.971757,-0.139489,0.000000,0.750965,0.235606,0.616864,0.000000,0.632319,0.012635,-0.774605,0.000000,0.430000,0.043369,0.504437,1.000000
7.634972,0.076302,-0.778737,0.031072,-2.585134,-0.029704,2.519357,-0.907792,0.207251,-0.121759,-0.189651,-0.418405,0.315804,1.029839,-0.218282,0.182121,-0.846119,-0.074127,-2.696686,0.146914,2.692924,-1.032324,-0.195706,0.971997,-0.130009,0.000000,0.730635,0.232950,0.641784,0.000000,0.654111,0.030613,-0.755779,0.000000,0.431333,0.044832,0.504776,1.000000
7.675941,0.084276,-0.783307,0.024036,-2.601013,-0.017241,2.561191,-0.916275,0.175112,-0.106169,-0.161318,-0.366211,0.275292,0.983150,-0.190671,0.184457,-0.848498,-0.077031,-2.694900,0.147143,2.683067,-1.031655,-0.199609,0.972286,-0.121639,0.000000,0.709803,0.229055,0.666104,0.000000,0.675519,0.046622,-0.735867,0.000000,0.432758,0.046216,0.505887,1.000000
7.715958,0.090983,-0.786950,0.017958,-2.614434,-0.006518,2.599481,-0.923267,0.149198,-0.084521,-0.145696,-0.299321,0.254149,0.938352,-0.166216,0.186517,-0.849145,-0.078926,-2.696001,0.144809,2.685151,-1.029811,-0.201851,0.972669,-0.114680,0.000000,0.690029,0.224328,0.688127,0.000000,0.695059,0.059768,-0.716464,0.000000,0.434102,0.047175,0.507418,1.000000
7.755961,0.096926,-0.790570,0.012151,-2.625029,0.003174,2.635042,-0.929729,0.151116,-0.097929,-0.148036,-0.237234,0.236586,0.851851,-0.159308,0.188842,-0.849902,-0.081018,-2.697766,0.143295,2.688953,-1.029224,-0.202908,0.973131,-0.108744,0.000000,0.669858,0.218952,0.709458,0.000000,0.714219,0.071113,-0.696300,0.000000,0.435360,0.047709,0.510136,1.000000
7.796969,0.102832,-0.794543,0.005920,-2.633473,0.012977,2.667518,-0.936486,0.142705,-0.098829,-0.150768,-0.186470,0.235750,0.756637,-0.176031,0.191489,-0.851129,-0.083140,-2.703910,0.145130,2.699868,-1.027202,-0.203460,0.973670,-0.102724,0.000000,0.649712,0.212759,0.729787,0.000000,0.732441,0.081743,-0.675906,0.000000,0.436383,0.047862,0.513714,1.000000
7.837942,0.109151,-0.798988,-0.000981,-2.639736,0.023372,2.695434,-0.943360,0.157194,-0.111406,-0.182384,-0.137417,0.260386,0.620639,-0.170480,0.204776,-0.854299,-0.095936,-2.714206,0.163215,2.719852,-1.037359,-0.203770,0.974321,-0.095688,0.000000,0.630663,0.205395,0.748370,0.000000,0.748821,0.092150,-0.656335,0.000000,0.437060,0.047731,0.517886,1.000000
7.878956,0.116320,-0.803524,-0.008938,-2.644858,0.035157,2.717785,-0.950825,0.184433,-0.106182,-0.205637,-0.115299,0.309287,0.473899,-0.192241,0.227432,-0.857775,-0.118580,-2.723007,0.195928,2.736877,-1.058359,-0.204468,0.975019,-0.086668,0.000000,0.614651,0.196793,0.763844,0.000000,0.761832,0.102913,-0.639547,0.000000,0.437337,0.047355,0.521605,1.000000
7.919106,0.124686,-0.807864,-0.017898,-2.649272,0.048285,2.733874,-0.959186,0.223519,-0.102371,-0.231500,-0.100417,0.343835,0.330903,-0.207389,0.232422,-0.858390,-0.120817,-2.725650,0.201817,2.743464,-1.059046,-0.206389,0.975519,-0.075806,0.000000,0.602797,0.187793,0.775468,0.000000,0.770734,0.114355,-0.626811,0.000000,0.437232,0.046954,0.524296,1.000000
7.959900,0.134585,-0.812244,-0.027942,-2.653520,0.063165,2.745423,-0.968330,0.257083,-0.112361,-0.250353,-0.101732,0.362083,0.231825,-0.227917,0.233024,-0.862974,-0.123649,-2.728482,0.205656,2.742919,-1.059682,-0.209540,0.975779,-0.062678,0.000000,0.594232,0.177987,0.784340,0.000000,0.776514,0.127107,-0.617146,0.000000,0.436805,0.046674,0.526079,1.000000
7.999944,0.145190,-0.816850,-0.038022,-2.657937,0.078458,2.752362,-0.977103,0.265672,-0.116205,-0.246794,-0.114528,0.390108,0.127645,-0.196883,0.234243,-0.863868,-0.124574,-2.730515,0.210004,2.747210,-1.056802,-0.213586,0.975718,-0.048337,0.000000,0.589225,0.168132,0.790269,0.000000,0.779222,0.140312,-0.610840,0.000000,0.436008,0.046665,0.526807,1.000000
8.039945,0.155895,-0.821624,-0.048127,-2.663048,0.093860,2.756028,-0.985112,0.264137,-0.118529,-0.239759,-0.134518,0.394776,0.059026,-0.178541,0.234652,-0.864710,-0.124294,-2.733277,0.215061,2.753524,-1.050783,-0.217730,0.975447,-0.032812,0.000000,0.587397,0.157814,0.793751,0.000000,0.779455,0.153553,-0.607348,0.000000,0.434930,0.046717,0.526425,1.000000
8.079976,0.166512,-0.826377,-0.057598,-2.669423,0.109456,2.757127,-0.992251,0.259315,-0.121205,-0.233524,-0.183643,0.388370,0.011522,-0.165032,0.233805,-0.868718,-0.123186,-2.736432,0.217456,2.754433,-1.047549,-0.222109,0.974874,-0.016392,0.000000,0.588752,0.147501,0.794730,0.000000,0.777195,0.166869,-0.606732,0.000000,0.433576,0.047084,0.524668,1.000000
8.120940,0.176654,-0.831531,-0.066607,-2.677828,0.125022,2.756453,-0.998645,0.228278,-0.129230,-0.211974,-0.215425,0.378172,-0.037870,-0.133294,0.234292,-0.870175,-0.122976,-2.737252,0.223726,2.758660,-1.041165,-0.226261,0.974057,0.000705,0.000000,0.592966,0.137164,0.793447,0.000000,0.772780,0.179947,-0.608629,0.000000,0.431863,0.047550,0.521434,1.000000
8.160952,0.185582,-0.836528,-0.075089,-2.686940,0.140460,2.754550,-1.004062,0.215685,-0.120497,-0.202733,-0.229918,0.383143,-0.044457,-0.122294,0.238376,-0.875818,-0.123034,-2.744056,0.235940,2.771635,-1.039119,-0.229211,0.973194,0.018363,0.000000,0.599120,0.126189,0.790640,0.000000,0.767144,0.192228,-0.611996,0.000000,0.430059,0.047834,0.517418,1.000000
8.201931,0.194259,-0.841585,-0.083421,-2.696523,0.156827,2.752379,-1.009148,0.209926,-0.124908,-0.198054,-0.238038,0.403247,-0.049416,-0.120391,0.240516,-0.877428,-0.123683,-2.748129,0.244182,2.780992,-1.038596,-0.231543,0.972104,0.037193,0.000000,0.606060,0.114239,0.787161,0.000000,0.760968,0.204807,-0.615616,0.000000,0.428171,0.048162,0.513066,1.000000
8.241943,0.201759,-0.846435,-0.091044,-2.706138,0.172647,2.750561,-1.013267,0.174249,-0.114234,-0.180435,-0.238394,0.394250,-0.038499,-0.089339,0.242669,-0.881569,-0.122511,-2.753109,0.250283,2.787123,-1.041232,-0.232590,0.970967,0.055734,0.000000,0.613097,0.101897,0.783396,0.000000,0.754987,0.216385,-0.619009,0.000000,0.426338,0.048347,0.508683,1.000000
8.284101,0.208064,-0.850748,-0.097692,-2.715153,0.187743,2.750008,-1.016557,0.141929,-0.110767,-0.146285,-0.210692,0.371793,-0.001132,-0.075225,0.242521,-0.881986,-0.121811,-2.754320,0.252729,2.789745,-1.042839,-0.232437,0.969835,0.073303,0.000000,0.619205,0.089439,0.780107,0.000000,0.750034,0.226719,-0.621327,0.000000,0.424729,0.048429,0.504720,1.000000
8.324972,0.213769,-0.855342,-0.103002,-2.723542,0.202402,2.751475,-1.019996,0.120897,-0.102917,-0.109626,-0.185378,0.328332,0.068700,-0.082053,0.243293,-0.881371,-0.120123,-2.754053,0.256135,2.789938,-1.043162,-0.232352,0.968543,0.088979,0.000000,0.622886,0.077918,0.778411,0.000000,0.747006,0.236293,-0.621408,0.000000,0.423224,0.048709,0.501710,1.000000
8.365932,0.218643,-0.859625,-0.106598,-2.730061,0.214871,2.755469,-1.023438,0.115863,-0.106553,-0.073545,-0.140933,0.297601,0.123265,-0.077649,0.245525,-0.885082,-0.122789,-2.754809,0.260373,2.785235,-1.048818,-0.232705,0.967305,0.100745,0.000000,0.623024,0.068731,0.779165,0.000000,0.746780,0.244087,-0.618660,0.000000,0.422092,0.049151,0.500275,1.000000
8.406921,0.223212,-0.863632,-0.109059,-2.735079,0.226247,2.761521,-1.026731,0.101346,-0.098073,-0.044386,-0.105953,0.263011,0.155775,-0.067358,0.246042,-0.885591,-0.123593,-2.752340,0.262248,2.781709,-1.050075,-0.233319,0.966115,0.110291,0.000000,0.620474,0.060588,0.781871,0.000000,0.748709,0.250863,-0.613598,0.000000,0.421265,0.049745,0.500087,1.000000
8.446936,0.227003,-0.866946,-0.110741,-2.738519,0.235777,2.768250,-1.029333,0.086989,-0.072809,-0.037123,-0.069285,0.211374,0.170543,-0.059744,0.247888,-0.885690,-0.125662,-2.751770,0.264469,2.780484,-1.053979,-0.233622,0.965155,0.117804,0.000000,0.616580,0.053375,0.785469,0.000000,0.751825,0.256144,-0.607576,0.000000,0.420758,0.050229,0.500722,1.000000
8.486984,0.229877,-0.869421,-0.112196,-2.740757,0.242864,2.775074,-1.031849,0.062391,-0.050835,-0.036351,-0.043745,0.153326,0.173302,-0.068689,0.247723,-0.885662,-0.125491,-2.751715,0.265112,2.780367,-1.054551,-0.233777,0.964496,0.122788,0.000000,0.612004,0.047843,0.789394,0.000000,0.755507,0.259694,-0.601472,0.000000,0.420549,0.050386,0.501757,1.000000
